"","EMTP","EMSECSM","WAPRSM3","WASCSM3","RACETHM","EMST_TOGA","SEX_2023","DGRDG","HDADV","HDCAR","HDCHG","HDEM","HDGRD","HDINT","HDOT","HDSKL","NDGMENG","NDGMEMG","HDCRN21C","EDDAD","EDMOM","N2DGRMED","FACADV","FACBEN","FACCHAL","FACIND","FACLOC","FACRESP","FACSAL","FACSEC","FACSOC","N3OCPRNG","N2OCPRMG","Years_To_First_Job","AGE","WKSWK","HRSWK","SALARY"
"167","17","2","1","3","1","98","M","2","L","L","L","L","L","L","L","L","42","4","L","7","7","429280","1","2","1","2","2","1","2","1","1","42","4","7",30,52,50,95000
"168","05","1","1","5","5","98","M","1","L","L","L","L","L","L","L","L","56","5","15","3","4","567350","1","1","2","1","1","1","1","1","1","34","3","0",26,52,60,30750
"169","01","1","6","2","5","93","F","2","L","L","L","L","L","L","L","L","61","6","16","2","2","617890","2","1","1","1","1","1","1","1","1","61","6","4",28,48,40,125000
"170","10","3","4","5","5","97","M","2","L","L","L","L","L","L","L","L","11","1","15","7","6","116730","2","2","2","2","1","2","1","2","2","64","6","8",34,52,45,210000
"171","10","3","6","4","5","93","F","2","L","L","L","L","L","L","L","L","61","6","21","5","5","617910","1","1","1","1","1","1","1","1","1","75","7","7",31,52,30,70000
"172","15","2","3","6","5","98","F","2","L","L","L","L","L","L","L","L","64","6","15","5","2","646100","2","1","2","2","2","2","1","1","2","71","7","4",34,52,45,115000
"173","03","1","2","1","5","98","M","3","L","L","L","L","L","L","L","L","12","1","15","3","3","128420","1","1","1","1","1","1","1","1","2","18","1","9",34,36,60,122000
"174","10","3","5","1","5","93","M","1","L","L","L","L","L","L","L","L","54","5","15","7","7","547280","2","3","1","3","1","2","2","2","2","54","5","0",21,52,45,110000
"175","10","3","4","1","1","98","M","1","L","L","L","L","L","L","L","L","11","1","M","4","4","116770","1","1","1","1","1","1","1","1","1","11","1","3",27,52,55,80000
"176","10","3","3","5","5","98","M","2","L","L","L","L","L","L","L","L","31","3","15","2","1","318730","3","1","1","3","1","3","1","3","3","71","7","9",35,52,45,150000
"177","01","1","2","3","3","98","F","2","L","L","L","L","L","L","L","L","62","6","32","2","3","627090","1","1","2","1","1","2","1","2","2","63","6","9",31,52,40,61000
"178","10","3","3","3","5","97","F","1","L","L","L","L","L","L","L","L","43","4","17","2","2","438940","1","1","2","1","1","2","1","1","2","76","7","2",25,52,33,27000
"179","13","3","6","3","4","92","F","2","L","L","L","L","L","L","L","L","43","4","15","3","2","438920","2","2","2","1","1","2","1","1","1","75","7","2",30,52,30,80000
"180","14","2","3","5","3","91","F","2","L","L","L","L","L","L","L","L","76","7","15","4","4","768500","2","1","2","1","2","2","1","1","1","72","7","10",32,52,40,63000
"181","11","3","3","2","4","87","M","1","L","L","L","L","L","L","L","L","75","7","15","5","4","758200","1","2","1","1","1","1","2","2","1","75","7","3",25,52,35,52500
"182","17","2","1","1","5","98","F","3","Y","Y","N","Y","N","N","N","Y","22","2","15","7","7","226370","2","2","1","1","2","1","2","1","1","22","2","6",29,52,40,57400
"183","10","3","3","5","5","87","F","2","L","L","L","L","L","L","L","L","56","5","15","4","3","567350","2","2","2","2","1","2","1","1","2","56","5","10",33,52,45,100000
"184","10","3","5","6","5","98","F","2","L","L","L","L","L","L","L","L","42","4","M","3","4","429280","1","1","2","1","1","2","1","1","2","72","7","6",29,52,40,115000
"185","10","3","4","5","1","97","M","1","L","L","L","L","L","L","L","L","12","1","15","4","4","128420","1","1","2","1","2","2","1","1","2","11","1","3",28,52,40,214000
"186","10","3","5","1","5","93","M","1","L","L","L","L","L","L","L","L","56","5","15","3","5","567350","1","1","1","1","2","2","1","1","2","56","5","3",26,52,40,89500
"187","03","1","3","7","7","91","F","1","L","L","L","L","L","L","L","L","22","2","18","1","1","226320","1","1","3","3","1","3","1","1","1","78","7","4",25,52,40,42000
"188","03","1","1","2","5","93","F","1","L","L","L","L","L","L","L","L","33","3","15","4","2","338780","2","1","2","2","2","2","2","2","1","38","3","0",27,52,20,27000
"189","01","1","6","2","5","97","F","2","L","L","L","L","L","L","L","L","43","4","18","4","5","438940","3","1","2","1","2","1","2","1","1","73","7","7",27,36,35,70000
"190","17","2","5","1","1","93","F","2","Y","Y","N","N","N","N","N","Y","53","5","15","4","4","537260","1","1","1","1","1","1","1","1","1","53","5","5",30,52,40,70575
"191","14","2","3","1","3","93","M","1","L","L","L","L","L","L","L","L","44","4","16","6","5","449210","1","1","2","2","2","2","1","1","2","44","4","4",32,52,40,43000
"192","10","3","4","3","4","87","M","1","L","L","L","L","L","L","L","L","56","5","15","4","3","567350","1","1","2","1","1","2","1","1","2","64","6","3",24,52,48,93000
"193","10","3","5","3","5","91","M","2","Y","N","N","N","N","N","N","N","71","7","18","4","3","716530","1","2","1","2","1","1","2","1","2","52","5","7",34,52,46,156000
"194","10","3","1","1","5","98","F","1","L","L","L","L","L","L","L","L","12","1","15","5","4","128420","3","1","1","2","2","2","1","1","1","11","1","2",24,52,40,150000
"195","10","3","4","1","1","98","F","2","L","L","L","L","L","L","L","L","54","5","19","4","1","547270","1","1","1","1","1","1","1","1","1","11","1","10",32,52,40,120000
"196","01","1","2","7","5","91","F","2","L","L","L","L","L","L","L","L","72","7","16","2","2","727100","2","1","1","2","1","2","1","1","1","63","6","6",32,39,45,46000
"197","10","3","3","2","5","85","M","3","L","L","L","L","L","L","L","L","22","2","15","4","3","226370","2","1","2","2","2","2","1","1","1","64","6","7",29,52,20,88000
"198","10","3","6","3","4","85","F","1","L","L","L","L","L","L","L","L","41","4","15","5","4","419230","1","1","1","1","1","1","1","1","2","72","7","0",22,52,60,125000
"199","10","3","6","1","1","97","F","3","L","L","L","L","L","L","L","L","43","4","16","4","4","438910","1","1","2","2","2","2","1","1","2","61","6","6",25,52,45,45000
"200","11","3","6","3","5","97","F","1","L","L","L","L","L","L","L","L","44","4","16","3","4","449290","1","1","1","1","1","1","1","1","1","78","7","1",23,40,40,44000
"201","10","3","1","6","1","97","F","1","L","L","L","L","L","L","L","L","21","2","15","7","4","216060","2","1","2","1","2","3","1","1","3","31","3","5",27,52,40,60000
"202","10","3","1","1","5","87","F","1","L","L","L","L","L","L","L","L","22","2","19","1","3","226320","1","1","2","2","2","2","1","1","2","64","6","3",26,52,50,74000
"203","10","3","5","4","4","93","M","2","L","L","L","L","L","L","L","L","54","5","15","2","3","547280","1","1","1","1","1","1","1","1","1","54","5","10",34,52,40,173000
"204","10","3","1","3","4","93","M","2","L","L","L","L","L","L","L","L","76","7","15","1","3","766900","1","2","1","2","1","1","1","1","1","22","2","10",33,52,40,105000
"205","13","3","5","1","5","97","M","1","L","L","L","L","L","L","L","L","71","7","18","4","4","716530","1","1","1","1","1","1","1","1","1","55","5","4",34,52,45,72000
"206","10","3","5","3","1","93","F","3","L","L","L","L","L","L","L","L","57","5","15","5","4","577300","1","1","2","1","1","2","1","1","2","64","6","7",30,52,40,110000
"207","14","2","1","2","4","93","F","2","L","L","L","L","L","L","L","L","44","4","16","2","4","449290","1","1","1","1","1","1","1","1","1","44","4","3",22,52,40,64000
"208","11","3","6","1","4","93","F","1","L","L","L","L","L","L","L","L","43","4","17","2","1","438940","1","1","1","1","1","1","1","1","1","75","7","5",29,52,45,71000
"209","10","3","4","3","1","93","M","2","L","L","L","L","L","L","L","L","11","1","M","4","4","116730","1","1","2","2","1","1","1","1","2","11","1","2",31,52,40,350000
"210","10","3","6","3","3","91","F","2","L","L","L","L","L","L","L","L","72","7","M","2","3","727010","1","1","2","1","1","1","1","1","1","31","3","10",35,52,50,93000
"211","03","1","1","3","5","97","F","3","L","L","L","L","L","L","L","L","33","3","15","6","6","338710","1","1","1","1","1","1","1","1","1","34","3","10",32,52,40,75000
"212","10","3","1","1","7","93","F","1","L","L","L","L","L","L","L","L","43","4","15","3","3","438940","2","1","2","2","3","2","1","1","2","72","7","4",24,52,40,100000
"213","11","3","6","3","4","88","F","1","L","L","L","L","L","L","L","L","61","6","15","1","1","617870","1","1","1","1","1","1","1","1","1","61","6","0",27,52,38,72000
"214","10","3","6","2","4","87","M","1","L","L","L","L","L","L","L","L","55","5","16","1","1","557330","1","1","2","2","2","3","1","1","2","64","6","1",28,52,50,64584
"215","03","1","1","2","4","85","M","2","N","N","N","Y","N","N","N","N","41","4","15","5","5","419230","2","2","1","2","3","2","2","2","2","48","4","3",29,52,25,50000
"216","10","3","6","7","5","97","F","3","Y","Y","N","Y","N","N","N","Y","43","4","15","6","6","438970","1","1","1","2","1","1","1","1","1","43","4","9",31,52,35,55000
"217","11","3","3","1","5","88","F","2","L","L","L","L","L","L","L","L","61","6","15","6","5","617900","2","1","1","1","1","1","1","1","1","45","4","5",29,52,45,150000
"218","10","3","4","5","1","93","M","1","L","L","L","L","L","L","L","L","11","1","L","5","4","116730","1","2","1","2","2","2","1","2","2","11","1","4",29,52,40,250000
"219","10","3","1","1","5","97","F","3","L","L","L","L","L","L","L","L","31","3","15","5","7","318730","1","1","1","1","1","1","1","1","1","31","3","6",26,52,35,115000
"220","13","3","4","7","1","93","M","2","L","L","L","L","L","L","L","L","11","1","15","4","4","116730","1","1","1","1","2","1","1","2","1","11","1","3",35,52,40,200000
"221","10","3","3","7","5","87","F","1","L","L","L","L","L","L","L","L","22","2","16","2","3","226390","1","1","2","2","2","2","1","1","2","55","5","5",29,52,40,75000
"222","10","3","1","5","7","85","M","3","L","L","L","L","L","L","L","L","31","3","15","5","4","318730","1","2","1","1","2","1","1","2","1","54","5","6",26,52,50,110000
"223","10","3","4","5","5","88","M","2","L","L","L","L","L","L","L","L","71","7","15","6","6","716530","1","2","1","1","1","1","1","1","2","11","1","9",35,52,40,118000
"224","01","1","2","7","5","85","F","2","L","L","L","L","L","L","L","L","43","4","15","4","4","438970","1","1","1","1","1","1","1","1","1","78","7","1",30,52,40,38000
"225","10","3","1","1","5","85","M","1","L","L","L","L","L","L","L","L","22","2","15","4","2","226340","1","2","1","1","1","2","1","2","2","64","6","3",25,52,40,85000
"226","11","3","3","1","5","93","F","2","L","L","L","L","L","L","L","L","23","2","15","6","5","236800","1","1","1","1","1","1","1","1","1","32","3","7",26,52,50,127500
"227","10","3","1","6","5","93","M","3","L","L","L","L","L","L","L","L","52","5","15","7","3","527250","2","1","1","2","1","1","1","1","1","64","6","8",28,52,50,165000
"228","10","3","1","3","1","97","M","3","Y","Y","N","N","N","N","N","N","22","2","15","4","3","226320","2","1","2","2","3","3","1","1","3","78","7","7",29,52,60,145000
"229","05","1","4","1","5","92","M","3","L","L","L","L","L","L","L","L","32","3","15","3","2","328720","1","1","1","1","2","1","2","1","2","32","3","9",35,52,45,75000
"230","10","3","1","5","5","98","M","2","L","L","L","L","L","L","L","L","51","5","15","7","4","517210","1","1","1","1","2","2","1","1","2","51","5","2",24,52,41,93000
"231","17","2","4","7","5","85","M","1","L","L","L","L","L","L","L","L","54","5","15","2","5","547280","2","1","2","2","1","2","1","1","2","11","1","4",29,52,40,93000
"232","10","3","5","3","5","91","F","1","L","L","L","L","L","L","L","L","52","5","15","6","4","527250","2","2","1","2","1","2","2","1","2","53","5","0",28,52,45,96000
"233","13","3","3","3","4","93","F","2","L","L","L","L","L","L","L","L","71","7","18","1","1","716530","1","1","2","1","2","2","1","1","2","53","5","0",35,52,50,155000
"234","03","1","1","2","4","91","F","3","Y","Y","N","N","N","N","N","Y","75","7","15","3","5","758200","1","1","1","2","2","2","1","1","1","48","4","7",30,40,40,51000
"235","10","3","6","3","5","92","M","2","L","L","L","L","L","L","L","L","61","6","15","4","2","617900","2","1","1","1","1","1","1","1","1","22","2","6",32,52,40,172000
"236","13","3","1","4","4","92","M","1","L","L","L","L","L","L","L","L","12","1","15","4","1","128420","1","1","1","1","1","1","1","1","1","12","1","0",29,52,40,32000
"237","13","3","1","5","5","92","M","2","L","L","L","L","L","L","L","L","56","5","15","3","3","567350","2","2","2","2","2","1","1","1","2","53","5","5",34,40,40,10000
"238","10","3","1","1","1","97","M","2","L","L","L","L","L","L","L","L","76","7","15","2","2","766620","2","2","1","1","2","1","2","2","1","77","7","9",34,52,40,71000
"239","10","3","1","5","4","90","F","2","L","L","L","L","L","L","L","L","56","5","15","2","1","567350","2","2","2","2","2","2","2","2","2","51","5","8",30,52,40,148000
"240","10","3","5","3","5","85","M","1","L","L","L","L","L","L","L","L","56","5","16","4","4","567350","2","1","2","1","2","2","1","1","2","56","5","0",31,52,40,60300
"241","10","3","4","7","7","97","M","1","L","L","L","L","L","L","L","L","52","5","15","4","7","527250","3","1","2","1","2","3","1","2","3","11","1","4",31,52,40,187383
"242","03","1","1","2","1","97","F","3","L","L","L","L","L","L","L","L","11","1","L","3","4","116760","1","1","2","1","2","3","1","1","2","74","7","8",28,36,50,175000
"243","13","3","6","7","1","97","M","2","L","L","L","L","L","L","L","L","22","2","16","4","4","226370","2","2","2","1","1","2","1","1","1","22","2","4",31,26,50,1500
"244","01","1","2","3","4","97","F","1","L","L","L","L","L","L","L","L","43","4","15","5","2","438970","2","2","2","2","2","2","1","1","2","73","7","0",22,52,60,61000
"245","10","3","5","4","5","88","M","2","L","L","L","L","L","L","L","L","51","5","15","5","6","517210","1","1","1","2","1","2","1","1","2","51","5","5",33,52,40,109000
"246","10","3","3","3","4","97","F","1","L","L","L","L","L","L","L","L","76","7","L","4","4","766900","1","1","1","1","1","1","1","1","1","78","7","1",23,52,38,20700
"247","10","3","1","2","5","98","M","1","L","L","L","L","L","L","L","L","53","5","18","4","3","537230","2","1","2","2","1","2","1","1","3","53","5","0",28,52,50,100000
"248","10","3","6","2","1","98","M","1","L","L","L","L","L","L","L","L","22","2","18","4","2","226310","1","1","1","2","1","1","1","1","1","61","6","0",21,52,30,30000
"249","03","1","1","4","5","97","F","2","N","Y","N","Y","N","N","N","Y","31","3","15","1","1","318730","1","1","2","2","2","2","1","1","3","31","3","2",26,52,44,48000
"250","05","1","1","1","1","97","M","2","L","L","L","L","L","L","L","L","52","5","15","6","5","527250","1","1","1","2","3","2","1","1","1","52","5","4",29,52,20,25000
"251","10","3","3","1","5","87","F","1","L","L","L","L","L","L","L","L","52","5","15","4","4","527250","1","1","1","1","1","1","1","1","1","64","6","0",34,52,50,155000
"252","10","3","4","1","1","98","F","2","L","L","L","L","L","L","L","L","11","1","32","4","1","116730","2","1","3","3","2","2","1","1","2","11","1","8",29,52,40,120000
"253","01","1","2","7","5","93","F","2","L","L","L","L","L","L","L","L","72","7","17","7","4","727050","2","1","2","2","2","2","1","1","2","73","7","4",34,36,50,104000
"254","11","3","6","1","5","87","M","3","L","L","L","L","L","L","L","L","76","7","16","4","4","769950","1","1","1","1","1","1","2","1","1","61","6","4",30,52,38,81000
"255","14","2","1","5","1","93","F","2","L","L","L","L","L","L","L","L","53","5","18","1","1","537260","1","1","1","1","1","1","1","1","1","53","5","7",35,52,40,123300
"256","10","3","1","4","1","93","M","2","L","L","L","L","L","L","L","L","56","5","15","7","5","567350","1","3","1","1","1","1","3","2","1","57","5","10",32,52,40,204000
"257","10","3","5","3","5","87","M","1","L","L","L","L","L","L","L","L","53","5","18","2","2","537260","2","2","3","2","3","3","2","2","4","53","5","0",33,52,50,82000
"258","10","3","3","3","5","93","M","2","L","L","L","L","L","L","L","L","71","7","18","4","2","716530","2","2","3","1","1","2","1","2","3","76","7","4",29,52,50,150000
"259","10","3","6","7","4","92","M","2","L","L","L","L","L","L","L","L","43","4","17","2","3","438940","1","1","1","1","1","1","1","1","1","75","7","7",28,52,35,75000
"260","10","3","5","1","5","87","M","3","Y","Y","N","Y","N","Y","N","Y","22","2","15","5","5","226310","2","1","3","2","1","2","1","2","2","22","2","7",28,52,40,80000
"261","01","1","3","5","4","88","F","2","L","L","L","L","L","L","L","L","72","7","18","2","2","727130","3","1","2","2","2","2","1","1","1","63","6","0",31,41,45,67630
"262","10","3","3","4","5","85","M","1","L","L","L","L","L","L","L","L","11","1","15","4","3","116730","2","1","1","2","1","3","1","1","2","11","1","5",29,52,40,195500
"263","13","3","6","3","5","93","F","4","L","L","L","L","L","L","L","L","61","6","L","5","5","617860","2","1","2","2","1","2","1","1","2","61","6","5",26,52,40,90000
"264","05","1","1","2","5","98","F","3","L","L","L","L","L","L","L","L","31","3","15","3","4","318730","3","1","1","2","1","2","1","1","2","38","3","5",25,52,55,52000
"265","14","2","1","1","5","97","M","4","L","L","L","L","L","L","L","L","76","7","16","6","5","768100","2","2","2","1","2","1","2","2","1","78","7","3",26,52,50,65000
"266","10","3","4","6","5","88","M","2","L","L","L","L","L","L","L","L","54","5","15","7","5","547280","2","1","3","3","3","3","1","2","1","54","5","4",25,52,40,84000
